pathway_id,algorithm,precision,recall,f1_score,hits_at_1,hits_at_3,hits_at_5,relation_type_accuracy,path_edit_distance,hub_node_ratio,path_length_mae,path_length_accuracy,mrr,time_ms
Naloxone_Opioid-Related_Disorders,PageRank-Inverse,0.6666666666666666,0.3333333333333333,0.4444444444444444,1,1,1,1.0,0.6666666666666666,0.6666666666666666,3,0.5,1.0,4402.123207999921
Meclofenamic_acid_Rheumatoid_arthritis,PageRank-Inverse,0.6666666666666666,0.4,0.5,1,1,1,0.0,0.6,1.0,2,0.6,1.0,2693.0511250002382
methyltestosterone_Eunuchism,PageRank-Inverse,0.75,0.75,0.75,1,1,1,0.3333333333333333,0.25,0.75,0,1.0,1.0,8355.747416999748
Choline_magnesium_trisalicylate_Rheumatoid_arthritis,PageRank-Inverse,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,1837.0650410001872
Amantadine_Basal_Ganglia_Diseases,PageRank-Inverse,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,3596.51037499998
Amantadine_Parkinsonian_Disorders,PageRank-Inverse,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,3361.866667000413
methylphenidate_Attention_deficit_hyperactivit,PageRank-Inverse,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,0.3333333333333333,2,0.6,1.0,2441.0062919996562
fosphenytoin_Epilepsy,PageRank-Inverse,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,1.0,1,0.75,1.0,3039.821791000122
fosphenytoin_Status_Epilepticus,PageRank-Inverse,0.75,0.75,0.75,1,1,1,0.3333333333333333,0.25,0.75,0,1.0,1.0,8418.214750000061
Nabumetone_Arthritis_Rheumatoid,PageRank-Inverse,0.6666666666666666,0.4,0.5,1,1,1,0.0,0.6,1.0,2,0.6,1.0,2862.7822079997713
Axitinib_Carcinoma_Renal_Cell,PageRank-Inverse,1.0,0.5,0.6666666666666666,1,1,1,1.0,0.5,0.6666666666666666,3,0.5,1.0,2869.2885419995946
Aspirin_Arthritis_Rheumatoid,PageRank-Inverse,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,3888.8095000002068
imatinib_Gastrointestinal_stromal_tumor,PageRank-Inverse,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,0.6666666666666666,1,0.75,1.0,3510.056207999696
Troglitazone_Diabetes_Mellitus_Type_2,PageRank-Inverse,1.0,0.75,0.8571428571428571,1,1,1,0.5,0.25,1.0,1,0.75,1.0,2013.1565830001819
dofetilide_Atrial_fibrillation,PageRank-Inverse,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,3424.990125000022
Terfenadine_Rhinitis_Vasomotor,PageRank-Inverse,1.0,0.75,0.8571428571428571,1,1,1,0.5,0.25,0.6666666666666666,1,0.75,1.0,3357.878041999811
Piribedil_Parkinsonism,PageRank-Inverse,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,0.3333333333333333,2,0.6,1.0,1030.2225000000362
dexibuprofen_Rheumatoid_arthritis,PageRank-Inverse,0.6666666666666666,0.4,0.5,1,1,1,0.0,0.6,1.0,2,0.6,1.0,3181.9332919999397
metharbital_Epilepsy,PageRank-Inverse,0.6666666666666666,0.3333333333333333,0.4444444444444444,1,1,1,1.0,0.6666666666666666,0.6666666666666666,3,0.5,1.0,1820.5787089996193
eptacog_alfa_activated_Factor_VII_deficiency,PageRank-Inverse,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,0.0,2,0.6,1.0,1983.1511659999705
etodolac_Rheumatoid_arthritis,PageRank-Inverse,0.6666666666666666,0.4,0.5,1,1,1,0.0,0.6,1.0,2,0.6,1.0,3140.1680839999244
norepinephrine_Low_blood_pressure,PageRank-Inverse,0.6666666666666666,0.4,0.5,1,1,1,1.0,0.6,1.0,2,0.6,1.0,3389.395916000012
aripiprazole_Infantile_autism,PageRank-Inverse,0.6666666666666666,0.3333333333333333,0.4444444444444444,1,1,1,1.0,0.6666666666666666,1.0,3,0.5,1.0,3592.967208999653
melevodopa_Parkinsonism,PageRank-Inverse,1.0,0.5,0.6666666666666666,1,1,1,1.0,0.5,0.6666666666666666,3,0.5,1.0,2454.5412500001476
methoxamine_Low_blood_pressure,PageRank-Inverse,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,1055.8010409999952
flurbiprofen_Rheumatoid_arthritis,PageRank-Inverse,0.6666666666666666,0.4,0.5,1,1,1,0.0,0.6,1.0,2,0.6,1.0,2812.1748749999824
Diphenhydramine_Rhinitis_Vasomotor,PageRank-Inverse,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,3981.1528750001344
tolmetin_Rheumatoid_arthritis,PageRank-Inverse,0.6666666666666666,0.4,0.5,1,1,1,0.0,0.6,1.0,2,0.6,1.0,2635.3491250001753
sorafenib_Renal_cell_carcinoma,PageRank-Inverse,1.0,0.3,0.4615384615384615,1,1,1,1.0,0.7,0.6666666666666666,7,0.30000000000000004,1.0,3881.7770419996123
midostaurin_Mast_cell_leukemia,PageRank-Inverse,1.0,0.5,0.6666666666666666,1,1,1,1.0,0.5,0.6666666666666666,3,0.5,1.0,3569.4232079999892
sulfasalazine_Rheumatoid_arthritis,PageRank-Inverse,0.6666666666666666,0.4,0.5,1,1,1,0.0,0.6,1.0,2,0.6,1.0,3419.3156249998538
pegvisomant_Acromegaly,PageRank-Inverse,1.0,1.0,1.0,1,1,1,1.0,0.0,0.5,0,1.0,1.0,9115.807040999698
diclofenac_Rheumatoid_arthritis,PageRank-Inverse,0.6666666666666666,0.4,0.5,1,1,1,0.0,0.6,1.0,2,0.6,1.0,3224.9456669997016
sulindac_Rheumatoid_arthritis,PageRank-Inverse,0.6666666666666666,0.4,0.5,1,1,1,0.0,0.6,1.0,2,0.6,1.0,2908.109625000179
sunitinib_Gastrointestinal_stromal_tumor,PageRank-Inverse,0.6666666666666666,0.2,0.30769230769230765,1,1,1,0.0,0.8,0.6666666666666666,7,0.30000000000000004,1.0,3398.4451250003076
sunitinib_Renal_cell_carcinoma,PageRank-Inverse,1.0,0.3,0.4615384615384615,1,1,1,1.0,0.7,0.6666666666666666,7,0.30000000000000004,1.0,3752.6307500002076
mephentermine_Low_blood_pressure,PageRank-Inverse,0.6666666666666666,0.4,0.5,1,1,1,1.0,0.6,1.0,2,0.6,1.0,2112.051916999917
norethindrone_acetate_Endometriosis,PageRank-Inverse,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.5,0.5,1.0,1,0.75,1.0,3581.468166999912
aceclofenac_Rheumatoid_arthritis,PageRank-Inverse,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,1761.1992080001073
methotrexate_Burkitt's_lymphoma,PageRank-Inverse,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,0.6666666666666666,1,0.75,1.0,3337.139374999879
methotrexate_Malignant_tumor_of_lung,PageRank-Inverse,0.6666666666666666,0.5,0.5714285714285715,1,1,1,1.0,0.5,1.0,1,0.75,1.0,3243.230458999733
gabapentin_enacarbil_Restless_legs,PageRank-Inverse,0.4,0.5,0.4444444444444445,1,1,1,0.25,0.6,0.6,1,0.8,1.0,9448.177291999855
ibuprofen_Rheumatoid_arthritis,PageRank-Inverse,0.6666666666666666,0.4,0.5,1,1,1,0.0,0.6,1.0,2,0.6,1.0,3389.2414590000044
dexamfetamine_Attention_deficit_hyperactivit,PageRank-Inverse,1.0,0.42857142857142855,0.6,1,1,1,1.0,0.5714285714285714,0.3333333333333333,4,0.4285714285714286,1.0,3587.8798749999987
tretinoin_Acute_promyelocytic_leukemia_F,PageRank-Inverse,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,0.6666666666666666,1,0.75,1.0,3272.3131249999824
secobarbital_Epilepsy,PageRank-Inverse,0.6666666666666666,0.3333333333333333,0.4444444444444444,1,1,1,1.0,0.6666666666666666,0.6666666666666666,3,0.5,1.0,3138.7882079998235
indomethacin_Rheumatoid_arthritis,PageRank-Inverse,0.6666666666666666,0.4,0.5,1,1,1,0.0,0.6,1.0,2,0.6,1.0,2918.3913329998177
ruxolitinib_Polycythemia_vera,PageRank-Inverse,1.0,0.5,0.6666666666666666,1,1,1,1.0,0.5,0.6666666666666666,3,0.5,1.0,2768.8504590000775
tiaprofenic_acid_Rheumatoid_arthritis,PageRank-Inverse,0.6666666666666666,0.4,0.5,1,1,1,0.0,0.6,1.0,2,0.6,1.0,2531.3302499998827
Thiopental_Epilepsy,PageRank-Inverse,0.6666666666666666,0.3333333333333333,0.4444444444444444,1,1,1,1.0,0.6666666666666666,0.6666666666666666,3,0.5,1.0,2783.0614999998033
pazopanib_Renal_cell_carcinoma,PageRank-Inverse,1.0,0.5,0.6666666666666666,1,1,1,1.0,0.5,0.6666666666666666,3,0.5,1.0,3614.045332999922
calcifediol_Renal_osteodystrophy,PageRank-Inverse,0.75,0.75,0.75,1,1,1,0.3333333333333333,0.25,0.25,0,1.0,1.0,7620.769665999887
calcifediol_Hypophosphatemia,PageRank-Inverse,0.5,0.5,0.5,1,1,1,0.3333333333333333,0.5,0.25,0,1.0,1.0,8177.644750000127
calcifediol_Rickets,PageRank-Inverse,1.0,0.75,0.8571428571428571,1,1,1,0.5,0.25,0.3333333333333333,1,0.75,1.0,1738.2910000001175
vernakalant_Atrial_fibrillation,PageRank-Inverse,0.6666666666666666,0.4,0.5,1,1,1,1.0,0.6,0.6666666666666666,2,0.6,1.0,2319.486834000145
chlorphenamine_Vasomotor_rhinitis,PageRank-Inverse,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,3840.390541999568
cabozantinib_Renal_cell_carcinoma,PageRank-Inverse,1.0,0.5,0.6666666666666666,1,1,1,1.0,0.5,0.6666666666666666,3,0.5,1.0,2413.085499999852
piroxicam_Rheumatoid_arthritis,PageRank-Inverse,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,1.0,1,0.75,1.0,3140.47358300013
salicylic_acid_Rheumatoid_arthritis,PageRank-Inverse,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,3251.513000000159
glipizide_Diabetes_mellitus_type_2,PageRank-Inverse,0.6666666666666666,0.5,0.5714285714285715,1,1,1,1.0,0.5,1.0,1,0.75,1.0,1979.435833000025
tamibarotene_Acute_promyelocytic_leukemia_F,PageRank-Inverse,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.3333333333333333,1,0.75,1.0,1814.6442079996632
fenoprofen_Rheumatoid_arthritis,PageRank-Inverse,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,1.0,1,0.75,1.0,2861.3032910002403
loxoprofen_Rheumatoid_arthritis,PageRank-Inverse,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,1.0,1,0.75,1.0,2009.0983330001109
doxepin_Anxiety,PageRank-Inverse,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,4517.161665999993
glibenclamide_Diabetes_mellitus_type_2,PageRank-Inverse,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,3685.9184579998328
phenobarbital_Epilepsy,PageRank-Inverse,0.6666666666666666,0.3333333333333333,0.4444444444444444,1,1,1,1.0,0.6666666666666666,1.0,3,0.5,1.0,3065.6621670000277
phenobarbital_Tonic-clonic_seizure,PageRank-Inverse,0.6666666666666666,0.3333333333333333,0.4444444444444444,1,1,1,1.0,0.6666666666666666,0.6666666666666666,3,0.5,1.0,3905.7716669999536
phenobarbital_Simple_partial_seizure,PageRank-Inverse,0.6666666666666666,0.3333333333333333,0.4444444444444444,1,1,1,1.0,0.6666666666666666,0.6666666666666666,3,0.5,1.0,4064.0417499998875
risperidone_Autistic_Disorder,PageRank-Inverse,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,1.0,1,0.75,1.0,5329.781500000081
salicylsalicylic_acid_Arthritis_Rheumatoid,PageRank-Inverse,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,2756.0370000001058
tolazamide_Diabetes_Mellitus_Type_2,PageRank-Inverse,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,2713.8713750000534
carbimazole_Hyperthyroidism,PageRank-Inverse,0.5,0.5,0.5,1,1,1,0.0,0.5,1.0,0,1.0,1.0,7923.781625000174
carbimazole_Graves'_disease,PageRank-Inverse,0.5,0.5,0.5,1,1,1,0.0,0.5,1.0,0,1.0,1.0,9437.136457999713
lisdexamfetamine_Attention_deficit_hyperactivit,PageRank-Inverse,0.4,0.25,0.3076923076923077,1,1,1,0.5,0.75,0.8,3,0.625,1.0,9861.238375000084
hydrocortisone_Arthritis_Rheumatoid,PageRank-Inverse,0.6666666666666666,0.2,0.30769230769230765,1,1,1,0.0,0.8,1.0,7,0.30000000000000004,1.0,3791.2080409996634
hydrocortisone_Asthma,PageRank-Inverse,0.6666666666666666,0.2,0.30769230769230765,1,1,1,1.0,0.8,0.6666666666666666,7,0.30000000000000004,1.0,4925.342999999884
hydrocortisone_Berylliosis,PageRank-Inverse,0.5,0.18181818181818182,0.26666666666666666,1,1,1,0.0,0.8181818181818182,0.75,7,0.36363636363636365,1.0,9090.090958000019
hydrocortisone_Brain_Edema,PageRank-Inverse,0.4,0.18181818181818182,0.25000000000000006,1,1,1,0.0,0.8181818181818182,0.4,6,0.4545454545454546,1.0,10573.036666000007
hydrocortisone_Bursitis,PageRank-Inverse,0.4,0.2,0.26666666666666666,1,1,1,0.0,0.8,0.6,5,0.5,1.0,10199.037041999873
hydrocortisone_Dermatitis_Atopic,PageRank-Inverse,0.5,0.2,0.28571428571428575,1,1,1,0.0,0.8,0.75,6,0.4,1.0,9698.128749999796
hydrocortisone_Dermatitis_Contact,PageRank-Inverse,0.6666666666666666,0.2,0.30769230769230765,1,1,1,0.5,0.8,0.6666666666666666,7,0.30000000000000004,1.0,4740.935667000031
hydrocortisone_Eye_Diseases,PageRank-Inverse,0.5,0.2,0.28571428571428575,1,1,1,0.0,0.8,0.75,6,0.4,1.0,7519.949667000219
hydrocortisone_Lupus_Erythematosus_Systemic,PageRank-Inverse,0.6666666666666666,0.2,0.30769230769230765,1,1,1,0.0,0.8,0.6666666666666666,7,0.30000000000000004,1.0,2913.191333999748
hydrocortisone_Pemphigus,PageRank-Inverse,0.5,0.2,0.28571428571428575,1,1,1,0.0,0.8,0.5,6,0.4,1.0,9524.352834000183
hydrocortisone_Serum_Sickness,PageRank-Inverse,0.5,0.2,0.28571428571428575,1,1,1,0.0,0.8,0.75,6,0.4,1.0,9684.835125000063
naproxen_Arthritis_Rheumatoid,PageRank-Inverse,0.6666666666666666,0.4,0.5,1,1,1,0.0,0.6,1.0,2,0.6,1.0,3352.769833000366
promazine_Porphyria_Acute_Intermittent,PageRank-Inverse,0.75,0.375,0.5,1,1,1,0.6666666666666666,0.625,0.75,4,0.5,1.0,7318.72679099979
methylprednisolone_Arthritis_Rheumatoid,PageRank-Inverse,0.6666666666666666,0.2222222222222222,0.3333333333333333,1,1,1,0.0,0.7777777777777778,1.0,6,0.33333333333333337,1.0,3626.6169159998753
methylprednisolone_Asthma,PageRank-Inverse,0.5,0.2,0.28571428571428575,1,1,1,0.3333333333333333,0.8,1.0,6,0.4,1.0,7527.588124999966
methylprednisolone_Lupus_Erythematosus_Systemic,PageRank-Inverse,0.6666666666666666,0.2222222222222222,0.3333333333333333,1,1,1,0.0,0.7777777777777778,0.6666666666666666,6,0.33333333333333337,1.0,2978.0451249998805
triamcinolone_Arthritis_Rheumatoid,PageRank-Inverse,0.6666666666666666,0.2222222222222222,0.3333333333333333,1,1,1,0.0,0.7777777777777778,1.0,6,0.33333333333333337,1.0,2944.1897919996336
triamcinolone_Asthma,PageRank-Inverse,0.5,0.2,0.28571428571428575,1,1,1,0.3333333333333333,0.8,1.0,6,0.4,1.0,7583.317874999921
triamcinolone_Lupus_Erythematosus_Systemic,PageRank-Inverse,0.6666666666666666,0.2222222222222222,0.3333333333333333,1,1,1,0.0,0.7777777777777778,0.6666666666666666,6,0.33333333333333337,1.0,2721.7453329999444
cortisone_acetate_Arthritis_Rheumatoid,PageRank-Inverse,0.75,0.3333333333333333,0.46153846153846156,1,1,1,1.0,0.6666666666666666,1.0,5,0.4444444444444444,1.0,6436.960250000084
cortisone_acetate_Asthma,PageRank-Inverse,0.75,0.3,0.4285714285714285,1,1,1,1.0,0.7,1.0,6,0.4,1.0,7325.193083999693
cortisone_acetate_Lupus_Erythematosus_Systemic,PageRank-Inverse,0.75,0.3333333333333333,0.46153846153846156,1,1,1,1.0,0.6666666666666666,0.75,5,0.4444444444444444,1.0,6122.98412500013
prednisolone_Arthritis_Rheumatoid,PageRank-Inverse,0.6666666666666666,0.2222222222222222,0.3333333333333333,1,1,1,1.0,0.7777777777777778,1.0,6,0.33333333333333337,1.0,3578.9819169999646
prednisolone_Asthma,PageRank-Inverse,0.5,0.2,0.28571428571428575,1,1,1,0.3333333333333333,0.8,1.0,6,0.4,1.0,7400.971042000037
prednisolone_Lupus_Erythematosus_Systemic,PageRank-Inverse,0.6666666666666666,0.2222222222222222,0.3333333333333333,1,1,1,0.0,0.7777777777777778,0.6666666666666666,6,0.33333333333333337,1.0,2776.4240420001443
betamethasone_Arthritis_Rheumatoid,PageRank-Inverse,0.6666666666666666,0.2222222222222222,0.3333333333333333,1,1,1,0.0,0.7777777777777778,1.0,6,0.33333333333333337,1.0,2933.2820419999734
betamethasone_Asthma,PageRank-Inverse,0.5,0.2,0.28571428571428575,1,1,1,0.3333333333333333,0.8,1.0,6,0.4,1.0,7143.848958000035
betamethasone_Lupus_Erythematosus_Systemic,PageRank-Inverse,0.6666666666666666,0.2222222222222222,0.3333333333333333,1,1,1,0.0,0.7777777777777778,0.6666666666666666,6,0.33333333333333337,1.0,2441.56833299985
prednisone_Angioedema,PageRank-Inverse,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,0.6666666666666666,1,0.75,1.0,4078.6364999999023
prednisone_Arthritis_Psoriatic,PageRank-Inverse,0.5,0.5,0.5,1,1,1,0.0,0.5,0.75,0,1.0,1.0,9489.034499999889
prednisone_Arthritis_Rheumatoid,PageRank-Inverse,0.6666666666666666,0.2,0.30769230769230765,1,1,1,0.0,0.8,1.0,7,0.30000000000000004,1.0,3290.86770899994
prednisone_Asthma,PageRank-Inverse,0.5,0.18181818181818182,0.26666666666666666,1,1,1,0.3333333333333333,0.8181818181818182,1.0,7,0.36363636363636365,1.0,7628.588125000078
prednisone_Autoimmune_Diseases,PageRank-Inverse,0.5,0.5,0.5,1,1,1,0.3333333333333333,0.5,0.75,0,1.0,1.0,9181.252750000112
prednisone_Berylliosis,PageRank-Inverse,0.5,0.5,0.5,1,1,1,0.0,0.5,0.75,0,1.0,1.0,8757.004041999608
prednisone_Dermatitis_Atopic,PageRank-Inverse,0.5,0.5,0.5,1,1,1,0.3333333333333333,0.5,0.75,0,1.0,1.0,8548.874208999678
prednisone_Dermatitis_Contact,PageRank-Inverse,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,0.6666666666666666,1,0.75,1.0,5136.338417000388
prednisone_Dermatitis_Exfoliative,PageRank-Inverse,0.4,0.5,0.4444444444444445,1,1,1,0.0,0.6,0.6,1,0.8,1.0,9774.404624999988
prednisone_Hodgkin_Disease,PageRank-Inverse,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,0.6666666666666666,1,0.75,1.0,3722.216916999969
prednisone_Lupus_Erythematosus_Systemic,PageRank-Inverse,0.6666666666666666,0.2,0.30769230769230765,1,1,1,0.0,0.8,0.6666666666666666,7,0.30000000000000004,1.0,2657.2616660000676
prednisone_Lymphoma_Follicular,PageRank-Inverse,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,0.6666666666666666,1,0.75,1.0,3994.3730420000065
prednisone_Lymphoma_T-Cell_Cutaneous,PageRank-Inverse,0.75,0.75,0.75,1,1,1,0.3333333333333333,0.25,0.75,0,1.0,1.0,9388.680874999864
prednisone_Multiple_Sclerosis,PageRank-Inverse,0.5,0.5,0.5,1,1,1,0.3333333333333333,0.5,0.75,0,1.0,1.0,9177.922708999631
prednisone_Musculoskeletal_Diseases,PageRank-Inverse,0.5,0.5,0.5,1,1,1,0.0,0.5,0.75,0,1.0,1.0,9602.039375000004
prednisone_Nephrotic_Syndrome,PageRank-Inverse,0.5,0.5,0.5,1,1,1,0.3333333333333333,0.5,0.5,0,1.0,1.0,9978.29825000008
prednisone_Pemphigus,PageRank-Inverse,0.5,0.5,0.5,1,1,1,0.0,0.5,0.5,0,1.0,1.0,10429.799208000077
prednisone_Psoriasis,PageRank-Inverse,0.5,0.5,0.5,1,1,1,0.3333333333333333,0.5,0.75,0,1.0,1.0,9242.51966699967
prednisone_Pulmonary_Eosinophilia,PageRank-Inverse,0.5,0.5,0.5,1,1,1,0.0,0.5,0.5,0,1.0,1.0,10246.79179099985
prednisone_Rheumatic_Heart_Disease,PageRank-Inverse,0.4,0.5,0.4444444444444445,1,1,1,0.0,0.6,0.8,1,0.8,1.0,10231.0487499999
prednisone_Sarcoidosis,PageRank-Inverse,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,0.6666666666666666,1,0.75,1.0,3217.533708999781
prednisone_Serum_Sickness,PageRank-Inverse,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.5,0.5,0.6666666666666666,1,0.75,1.0,4416.455250000126
prednisone_Skin_Diseases,PageRank-Inverse,0.5,0.5,0.5,1,1,1,0.3333333333333333,0.5,0.5,0,1.0,1.0,9129.366416000266
prednisone_Tennis_Elbow,PageRank-Inverse,0.4,0.5,0.4444444444444445,1,1,1,0.0,0.6,0.4,1,0.8,1.0,10132.319457999984
prednisone_Thyroiditis,PageRank-Inverse,0.5,0.5,0.5,1,1,1,0.0,0.5,0.5,0,1.0,1.0,10341.177499999958
Acebutolol_Hypertension,PageRank-Inverse,0.5,0.5,0.5,1,1,1,0.0,0.5,1.0,0,1.0,1.0,9934.350166000058
diflunisal_Rheumatoid_arthritis,Learned A*,0.6,0.6,0.6,1,1,1,1.0,0.4,1.0,0,1.0,1.0,107.77937500006374
bromocriptine_Hyperprolactinemia,Learned A*,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,0.6666666666666666,2,0.6,1.0,37385.37037500009
amobarbital_Epilepsy,Learned A*,0.42857142857142855,0.5,0.4615384615384615,1,1,1,0.3333333333333333,0.5714285714285714,0.8571428571428571,1,0.8571428571428572,1.0,261.99441699964154
capecitabine_Malignant_tumor_of_stomach,Learned A*,0.2,0.5,0.28571428571428575,1,1,1,0.3333333333333333,0.8,0.7,6,0.4,1.0,30322.688540999934
oxaprozin_Rheumatoid_arthritis,Learned A*,0.6,0.6,0.6,1,1,1,1.0,0.4,1.0,0,1.0,1.0,105.00358399985998
regorafenib_Gastrointestinal_stromal_tumor,Learned A*,0.25,0.4,0.3076923076923077,1,1,1,0.5714285714285714,0.75,0.875,3,0.625,1.0,46364.71037499996
abiraterone_acetate_Malignant_tumor_of_prostate,Learned A*,0.3333333333333333,0.2857142857142857,0.30769230769230765,1,1,1,0.4,0.7142857142857143,0.8333333333333334,1,0.8571428571428572,1.0,15138.939166
abiraterone_acetate_Malignant_tumor_of_prostate_2,Learned A*,0.3333333333333333,0.4,0.3636363636363636,1,1,1,0.4,0.6666666666666666,0.8333333333333334,1,0.8333333333333334,1.0,15955.50695899965
abiraterone_acetate_Malignant_tumor_of_prostate_4,Learned A*,0.3333333333333333,0.2857142857142857,0.30769230769230765,1,1,1,0.4,0.7142857142857143,0.8333333333333334,1,0.8571428571428572,1.0,32089.049166999757
alfacalcidol_Chronic_Kidney_Disease-Mineral,Learned A*,0.375,0.6,0.4615384615384615,1,1,1,0.14285714285714285,0.625,0.625,3,0.625,1.0,131412.14645799983
alfacalcidol_Chronic_Kidney_Disease-Mineral_2,Learned A*,0.375,0.6,0.4615384615384615,1,1,1,0.14285714285714285,0.625,0.625,3,0.625,1.0,121977.71229199998
alfacalcidol_Chronic_Kidney_Disease-Mineral_3,Learned A*,0.375,0.6,0.4615384615384615,1,1,1,0.14285714285714285,0.625,0.625,3,0.625,1.0,91522.2212079998
Dyphylline_Asthma,Learned A*,0.2,0.5,0.28571428571428575,1,1,1,1.0,0.8,0.5,6,0.4,1.0,891.5349159997277
Tirofiban_Acute_Coronary_Syndrome,Learned A*,0.42857142857142855,0.6,0.5,1,1,1,0.3333333333333333,0.7142857142857143,0.7142857142857143,2,0.7142857142857143,1.0,14887.60779200038
Cilastatin_Pneumonia_Pneumococcal,Learned A*,0.3333333333333333,0.75,0.46153846153846156,1,1,1,0.125,0.6666666666666666,0.3333333333333333,5,0.4444444444444444,1.0,29891.250000000127
Cilastatin_Pneumonia_Bacterial,Learned A*,0.3,0.75,0.4285714285714285,1,1,1,0.1111111111111111,0.7,0.3,6,0.4,1.0,129748.90241699995
Magnesium_salicylate_Rheumatoid_arthritis,Learned A*,0.6,0.6,0.6,1,1,1,1.0,0.4,1.0,0,1.0,1.0,104.784957999982
baricitinib_Arthritis_Rheumatoid,Learned A*,0.42857142857142855,0.42857142857142855,0.42857142857142855,1,1,1,1.0,0.5714285714285714,1.0,0,1.0,1.0,499.750667000626
Budesonide_Asthma,Learned A*,0.6,0.3,0.4,1,1,1,1.0,0.7,1.0,5,0.5,1.0,27503.14241599972
ketoprofen_Rheumatoid_arthritis,Learned A*,0.6,0.6,0.6,1,1,1,0.5,0.4,1.0,0,1.0,1.0,77.94916599959834
Tegafur_Stomach_Neoplasms,Learned A*,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.5,0.5,1.0,1,0.75,1.0,375.02841700006684
nintedanib_Carcinoma_Non-Small-Cell_Lung,Learned A*,0.25,0.5,0.3333333333333333,1,1,1,1.0,0.75,0.875,4,0.5,1.0,44420.3142919996
Naloxone_Opioid-Related_Disorders,Learned A*,0.6666666666666666,0.3333333333333333,0.4444444444444444,1,1,1,1.0,0.6666666666666666,0.6666666666666666,3,0.5,1.0,57520.416666999154
Meclofenamic_acid_Rheumatoid_arthritis,Learned A*,0.6,0.6,0.6,1,1,1,1.0,0.4,1.0,0,1.0,1.0,97.60595799980365
methyltestosterone_Eunuchism,Learned A*,0.2857142857142857,0.5,0.36363636363636365,1,1,1,0.16666666666666666,0.7142857142857143,0.8571428571428571,3,0.5714285714285714,1.0,112480.10991599949
Choline_magnesium_trisalicylate_Rheumatoid_arthritis,Learned A*,0.6,0.6,0.6,1,1,1,1.0,0.4,1.0,0,1.0,1.0,316.7815420001716
Amantadine_Basal_Ganglia_Diseases,Learned A*,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,1583.2787499994083
Amantadine_Parkinsonian_Disorders,Learned A*,0.42857142857142855,0.75,0.5454545454545454,1,1,1,0.3333333333333333,0.7142857142857143,0.5714285714285714,3,0.5714285714285714,1.0,15633.436459000222
methylphenidate_Attention_deficit_hyperactivit,Learned A*,0.375,0.6,0.4615384615384615,1,1,1,0.5714285714285714,0.75,0.75,3,0.625,1.0,93335.94654199987
fosphenytoin_Epilepsy,Learned A*,0.3333333333333333,0.5,0.4,1,1,1,0.0,0.6666666666666666,0.8333333333333334,2,0.6666666666666667,1.0,200.10979200014845
